RA,DA,RB,DB,R,id,participant_number
1.2,0,2.2,21,1.0,75,412729-412720-42507670
3.1,0,3.9,91,0.0,75,412729-412720-42507670
2.2,0,2.7,89,0.0,75,412729-412720-42507670
3.6,0,3.9,157,0.0,75,412729-412720-42507670
1.0,0,1.6,29,1.0,75,412729-412720-42507670
1.5,0,3.6,14,0.0,75,412729-412720-42507670
1.3,0,1.4,179,0.0,75,412729-412720-42507670
1.5,0,2.3,30,1.0,75,412729-412720-42507670
1.1,0,1.4,80,0.0,75,412729-412720-42507670
1.9,0,3.4,20,0.0,75,412729-412720-42507670
2.4,0,2.7,111,0.0,75,412729-412720-42507670
2.4,0,3.6,30,0.0,75,412729-412720-42507670
1.0,0,1.1,136,0.0,75,412729-412720-42507670
0.9,0,2.5,7,1.0,75,412729-412720-42507670
2.4,0,2.5,117,0.0,76,412729-412720-42686006
2.5,0,3.4,61,1.0,76,412729-412720-42686006
0.8,0,1.1,53,1.0,76,412729-412720-42686006
1.4,0,3.9,7,1.0,76,412729-412720-42686006
0.6,0,1.1,19,1.0,76,412729-412720-42686006
2.1,0,2.3,160,0.0,76,412729-412720-42686006
0.7,0,1.6,13,1.0,76,412729-412720-42686006
2.5,0,2.7,14,0.0,76,412729-412720-42686006
1.1,0,3.6,162,1.0,76,412729-412720-42686006
1.8,0,2.5,62,1.0,76,412729-412720-42686006
0.5,0,1.4,7,1.0,76,412729-412720-42686006
3.0,0,3.4,119,0.0,76,412729-412720-42686006
1.5,0,1.6,186,0.0,76,412729-412720-42686006
1.2,0,2.2,21,1.0,76,412729-412720-42686006
3.1,0,3.9,91,1.0,76,412729-412720-42686006
2.2,0,2.7,89,0.0,76,412729-412720-42686006
3.6,0,3.9,157,0.0,76,412729-412720-42686006
1.0,0,1.6,29,1.0,76,412729-412720-42686006
1.5,0,3.6,14,1.0,76,412729-412720-42686006
1.3,0,1.4,179,0.0,76,412729-412720-42686006
1.5,0,2.3,30,1.0,76,412729-412720-42686006
1.1,0,1.4,80,0.0,76,412729-412720-42686006
1.9,0,3.4,20,1.0,76,412729-412720-42686006
2.4,0,2.7,111,0.0,76,412729-412720-42686006
2.4,0,3.6,30,1.0,76,412729-412720-42686006
1.0,0,1.1,136,0.0,76,412729-412720-42686006
0.9,0,2.5,7,1.0,76,412729-412720-42686006
2.4,0,2.5,117,1.0,77,412729-412720-42950073
2.5,0,3.4,61,1.0,77,412729-412720-42950073
0.8,0,1.1,53,1.0,77,412729-412720-42950073
1.4,0,3.9,7,1.0,77,412729-412720-42950073
0.6,0,1.1,19,1.0,77,412729-412720-42950073
2.1,0,2.3,160,1.0,77,412729-412720-42950073
0.7,0,1.6,13,1.0,77,412729-412720-42950073
2.5,0,2.7,14,1.0,77,412729-412720-42950073
1.1,0,3.6,162,1.0,77,412729-412720-42950073
1.8,0,2.5,62,1.0,77,412729-412720-42950073
0.5,0,1.4,7,1.0,77,412729-412720-42950073
3.0,0,3.4,119,1.0,77,412729-412720-42950073
1.5,0,1.6,186,1.0,77,412729-412720-42950073
1.2,0,2.2,21,1.0,77,412729-412720-42950073
3.1,0,3.9,91,1.0,77,412729-412720-42950073
2.2,0,2.7,89,1.0,77,412729-412720-42950073
3.6,0,3.9,157,1.0,77,412729-412720-42950073
1.0,0,1.6,29,1.0,77,412729-412720-42950073
1.5,0,3.6,14,1.0,77,412729-412720-42950073
1.3,0,1.4,179,1.0,77,412729-412720-42950073
1.5,0,2.3,30,1.0,77,412729-412720-42950073
1.1,0,1.4,80,1.0,77,412729-412720-42950073
1.9,0,3.4,20,1.0,77,412729-412720-42950073
2.4,0,2.7,111,1.0,77,412729-412720-42950073
2.4,0,3.6,30,1.0,77,412729-412720-42950073
1.0,0,1.1,136,1.0,77,412729-412720-42950073
0.9,0,2.5,7,1.0,77,412729-412720-42950073
2.4,0,2.5,117,0.0,78,412729-412720-42949635
2.5,0,3.4,61,0.0,78,412729-412720-42949635
0.8,0,1.1,53,0.0,78,412729-412720-42949635
1.4,0,3.9,7,0.0,78,412729-412720-42949635
0.6,0,1.1,19,0.0,78,412729-412720-42949635
2.1,0,2.3,160,0.0,78,412729-412720-42949635
0.7,0,1.6,13,0.0,78,412729-412720-42949635
2.5,0,2.7,14,0.0,78,412729-412720-42949635
1.1,0,3.6,162,0.0,78,412729-412720-42949635
1.8,0,2.5,62,0.0,78,412729-412720-42949635
0.5,0,1.4,7,0.0,78,412729-412720-42949635
3.0,0,3.4,119,0.0,78,412729-412720-42949635
1.5,0,1.6,186,0.0,78,412729-412720-42949635
1.2,0,2.2,21,0.0,78,412729-412720-42949635
3.1,0,3.9,91,0.0,78,412729-412720-42949635
2.2,0,2.7,89,0.0,78,412729-412720-42949635
3.6,0,3.9,157,0.0,78,412729-412720-42949635
1.0,0,1.6,29,0.0,78,412729-412720-42949635
1.5,0,3.6,14,0.0,78,412729-412720-42949635
1.3,0,1.4,179,0.0,78,412729-412720-42949635
1.5,0,2.3,30,0.0,78,412729-412720-42949635
1.1,0,1.4,80,0.0,78,412729-412720-42949635
1.9,0,3.4,20,0.0,78,412729-412720-42949635
2.4,0,2.7,111,0.0,78,412729-412720-42949635
2.4,0,3.6,30,0.0,78,412729-412720-42949635
1.0,0,1.1,136,0.0,78,412729-412720-42949635
0.9,0,2.5,7,0.0,78,412729-412720-42949635
2.4,0,2.5,117,0.0,79,412729-412720-42949456
2.5,0,3.4,61,0.0,79,412729-412720-42949456
0.8,0,1.1,53,0.0,79,412729-412720-42949456
1.4,0,3.9,7,1.0,79,412729-412720-42949456
0.6,0,1.1,19,0.0,79,412729-412720-42949456
2.1,0,2.3,160,0.0,79,412729-412720-42949456
0.7,0,1.6,13,1.0,79,412729-412720-42949456
2.5,0,2.7,14,0.0,79,412729-412720-42949456
1.1,0,3.6,162,0.0,79,412729-412720-42949456
1.8,0,2.5,62,0.0,79,412729-412720-42949456
0.5,0,1.4,7,1.0,79,412729-412720-42949456
3.0,0,3.4,119,0.0,79,412729-412720-42949456
1.5,0,1.6,186,0.0,79,412729-412720-42949456
1.2,0,2.2,21,0.0,79,412729-412720-42949456
3.1,0,3.9,91,0.0,79,412729-412720-42949456
2.2,0,2.7,89,0.0,79,412729-412720-42949456
3.6,0,3.9,157,0.0,79,412729-412720-42949456
1.0,0,1.6,29,0.0,79,412729-412720-42949456
1.5,0,3.6,14,1.0,79,412729-412720-42949456
1.3,0,1.4,179,0.0,79,412729-412720-42949456
1.5,0,2.3,30,0.0,79,412729-412720-42949456
1.1,0,1.4,80,0.0,79,412729-412720-42949456
1.9,0,3.4,20,0.0,79,412729-412720-42949456
2.4,0,2.7,111,0.0,79,412729-412720-42949456
2.4,0,3.6,30,0.0,79,412729-412720-42949456
1.0,0,1.1,136,0.0,79,412729-412720-42949456
0.9,0,2.5,7,1.0,79,412729-412720-42949456
2.4,0,2.5,117,0.0,80,412729-412720-42681046
2.5,0,3.4,61,1.0,80,412729-412720-42681046
0.8,0,1.1,53,0.0,80,412729-412720-42681046
1.4,0,3.9,7,1.0,80,412729-412720-42681046
0.6,0,1.1,19,1.0,80,412729-412720-42681046
2.1,0,2.3,160,0.0,80,412729-412720-42681046
0.7,0,1.6,13,1.0,80,412729-412720-42681046
2.5,0,2.7,14,1.0,80,412729-412720-42681046
1.1,0,3.6,162,1.0,80,412729-412720-42681046
1.8,0,2.5,62,0.0,80,412729-412720-42681046
0.5,0,1.4,7,1.0,80,412729-412720-42681046
3.0,0,3.4,119,0.0,80,412729-412720-42681046
1.5,0,1.6,186,0.0,80,412729-412720-42681046
1.2,0,2.2,21,1.0,80,412729-412720-42681046
3.1,0,3.9,91,0.0,80,412729-412720-42681046
2.2,0,2.7,89,0.0,80,412729-412720-42681046
3.6,0,3.9,157,0.0,80,412729-412720-42681046
1.0,0,1.6,29,0.0,80,412729-412720-42681046
1.5,0,3.6,14,1.0,80,412729-412720-42681046
1.3,0,1.4,179,0.0,80,412729-412720-42681046
1.5,0,2.3,30,1.0,80,412729-412720-42681046
1.1,0,1.4,80,0.0,80,412729-412720-42681046
1.9,0,3.4,20,1.0,80,412729-412720-42681046
2.4,0,2.7,111,0.0,80,412729-412720-42681046
2.4,0,3.6,30,1.0,80,412729-412720-42681046
1.0,0,1.1,136,0.0,80,412729-412720-42681046
0.9,0,2.5,7,1.0,80,412729-412720-42681046
2.4,0,2.5,117,0.0,81,412729-412720-42624084
2.5,0,3.4,61,1.0,81,412729-412720-42624084
0.8,0,1.1,53,0.0,81,412729-412720-42624084
1.4,0,3.9,7,1.0,81,412729-412720-42624084
0.6,0,1.1,19,1.0,81,412729-412720-42624084
2.1,0,2.3,160,0.0,81,412729-412720-42624084
0.7,0,1.6,13,1.0,81,412729-412720-42624084
2.5,0,2.7,14,1.0,81,412729-412720-42624084
1.1,0,3.6,162,1.0,81,412729-412720-42624084
1.8,0,2.5,62,1.0,81,412729-412720-42624084
0.5,0,1.4,7,1.0,81,412729-412720-42624084
3.0,0,3.4,119,0.0,81,412729-412720-42624084
1.5,0,1.6,186,0.0,81,412729-412720-42624084
1.2,0,2.2,21,1.0,81,412729-412720-42624084
3.1,0,3.9,91,1.0,81,412729-412720-42624084
2.2,0,2.7,89,1.0,81,412729-412720-42624084
3.6,0,3.9,157,0.0,81,412729-412720-42624084
1.0,0,1.6,29,1.0,81,412729-412720-42624084
1.5,0,3.6,14,1.0,81,412729-412720-42624084
1.3,0,1.4,179,0.0,81,412729-412720-42624084
1.5,0,2.3,30,1.0,81,412729-412720-42624084
1.1,0,1.4,80,1.0,81,412729-412720-42624084
1.9,0,3.4,20,1.0,81,412729-412720-42624084
2.4,0,2.7,111,0.0,81,412729-412720-42624084
2.4,0,3.6,30,1.0,81,412729-412720-42624084
1.0,0,1.1,136,0.0,81,412729-412720-42624084
0.9,0,2.5,7,1.0,81,412729-412720-42624084
2.4,0,2.5,117,0.0,82,412729-412720-42622013
2.5,0,3.4,61,0.0,82,412729-412720-42622013
0.8,0,1.1,53,0.0,82,412729-412720-42622013
1.4,0,3.9,7,1.0,82,412729-412720-42622013
0.6,0,1.1,19,0.0,82,412729-412720-42622013
2.1,0,2.3,160,0.0,82,412729-412720-42622013
0.7,0,1.6,13,1.0,82,412729-412720-42622013
2.5,0,2.7,14,0.0,82,412729-412720-42622013
1.1,0,3.6,162,0.0,82,412729-412720-42622013
1.8,0,2.5,62,0.0,82,412729-412720-42622013
0.5,0,1.4,7,1.0,82,412729-412720-42622013
3.0,0,3.4,119,0.0,82,412729-412720-42622013
1.5,0,1.6,186,0.0,82,412729-412720-42622013
1.2,0,2.2,21,1.0,82,412729-412720-42622013
3.1,0,3.9,91,0.0,82,412729-412720-42622013
2.2,0,2.7,89,0.0,82,412729-412720-42622013
3.6,0,3.9,157,0.0,82,412729-412720-42622013
1.0,0,1.6,29,0.0,82,412729-412720-42622013
1.5,0,3.6,14,0.0,82,412729-412720-42622013
1.3,0,1.4,179,0.0,82,412729-412720-42622013
1.5,0,2.3,30,0.0,82,412729-412720-42622013
1.1,0,1.4,80,0.0,82,412729-412720-42622013
1.9,0,3.4,20,1.0,82,412729-412720-42622013
2.4,0,2.7,111,0.0,82,412729-412720-42622013
2.4,0,3.6,30,0.0,82,412729-412720-42622013
1.0,0,1.1,136,0.0,82,412729-412720-42622013
0.9,0,2.5,7,1.0,82,412729-412720-42622013
2.4,0,2.5,117,0.0,83,412729-412720-43152460
2.5,0,3.4,61,1.0,83,412729-412720-43152460
0.8,0,1.1,53,0.0,83,412729-412720-43152460
1.4,0,3.9,7,1.0,83,412729-412720-43152460
0.6,0,1.1,19,1.0,83,412729-412720-43152460
2.1,0,2.3,160,0.0,83,412729-412720-43152460
0.7,0,1.6,13,1.0,83,412729-412720-43152460
2.5,0,2.7,14,0.0,83,412729-412720-43152460
1.1,0,3.6,162,0.0,83,412729-412720-43152460
1.8,0,2.5,62,1.0,83,412729-412720-43152460
0.5,0,1.4,7,1.0,83,412729-412720-43152460
3.0,0,3.4,119,0.0,83,412729-412720-43152460
1.5,0,1.6,186,0.0,83,412729-412720-43152460
1.2,0,2.2,21,1.0,83,412729-412720-43152460
3.1,0,3.9,91,0.0,83,412729-412720-43152460
2.2,0,2.7,89,0.0,83,412729-412720-43152460
3.6,0,3.9,157,0.0,83,412729-412720-43152460
1.0,0,1.6,29,1.0,83,412729-412720-43152460
1.5,0,3.6,14,1.0,83,412729-412720-43152460
1.3,0,1.4,179,0.0,83,412729-412720-43152460
1.5,0,2.3,30,1.0,83,412729-412720-43152460
1.1,0,1.4,80,0.0,83,412729-412720-43152460
1.9,0,3.4,20,1.0,83,412729-412720-43152460
2.4,0,2.7,111,0.0,83,412729-412720-43152460
2.4,0,3.6,30,1.0,83,412729-412720-43152460
1.0,0,1.1,136,0.0,83,412729-412720-43152460
0.9,0,2.5,7,1.0,83,412729-412720-43152460
2.4,0,2.5,117,0.0,84,412729-412720-42622703
2.5,0,3.4,61,0.0,84,412729-412720-42622703
0.8,0,1.1,53,0.0,84,412729-412720-42622703
1.4,0,3.9,7,1.0,84,412729-412720-42622703
0.6,0,1.1,19,1.0,84,412729-412720-42622703
2.1,0,2.3,160,0.0,84,412729-412720-42622703
0.7,0,1.6,13,1.0,84,412729-412720-42622703
2.5,0,2.7,14,1.0,84,412729-412720-42622703
1.1,0,3.6,162,0.0,84,412729-412720-42622703
1.8,0,2.5,62,1.0,84,412729-412720-42622703
0.5,0,1.4,7,1.0,84,412729-412720-42622703
3.0,0,3.4,119,0.0,84,412729-412720-42622703
1.5,0,1.6,186,0.0,84,412729-412720-42622703
1.2,0,2.2,21,1.0,84,412729-412720-42622703
3.1,0,3.9,91,0.0,84,412729-412720-42622703
2.2,0,2.7,89,0.0,84,412729-412720-42622703
3.6,0,3.9,157,0.0,84,412729-412720-42622703
1.0,0,1.6,29,1.0,84,412729-412720-42622703
1.5,0,3.6,14,1.0,84,412729-412720-42622703
1.3,0,1.4,179,0.0,84,412729-412720-42622703
1.5,0,2.3,30,1.0,84,412729-412720-42622703
1.1,0,1.4,80,0.0,84,412729-412720-42622703
1.9,0,3.4,20,1.0,84,412729-412720-42622703
2.4,0,2.7,111,0.0,84,412729-412720-42622703
2.4,0,3.6,30,1.0,84,412729-412720-42622703
1.0,0,1.1,136,0.0,84,412729-412720-42622703
0.9,0,2.5,7,1.0,84,412729-412720-42622703
2.4,0,2.5,117,0.0,85,412729-412720-43161832
2.5,0,3.4,61,0.0,85,412729-412720-43161832
0.8,0,1.1,53,0.0,85,412729-412720-43161832
1.4,0,3.9,7,1.0,85,412729-412720-43161832
0.6,0,1.1,19,0.0,85,412729-412720-43161832
2.1,0,2.3,160,0.0,85,412729-412720-43161832
0.7,0,1.6,13,0.0,85,412729-412720-43161832
2.5,0,2.7,14,0.0,85,412729-412720-43161832
1.1,0,3.6,162,0.0,85,412729-412720-43161832
1.8,0,2.5,62,0.0,85,412729-412720-43161832
0.5,0,1.4,7,1.0,85,412729-412720-43161832
3.0,0,3.4,119,0.0,85,412729-412720-43161832
1.5,0,1.6,186,0.0,85,412729-412720-43161832
1.2,0,2.2,21,0.0,85,412729-412720-43161832
3.1,0,3.9,91,0.0,85,412729-412720-43161832
2.2,0,2.7,89,0.0,85,412729-412720-43161832
3.6,0,3.9,157,0.0,85,412729-412720-43161832
1.0,0,1.6,29,0.0,85,412729-412720-43161832
1.5,0,3.6,14,0.0,85,412729-412720-43161832
1.3,0,1.4,179,0.0,85,412729-412720-43161832
1.5,0,2.3,30,0.0,85,412729-412720-43161832
1.1,0,1.4,80,0.0,85,412729-412720-43161832
1.9,0,3.4,20,0.0,85,412729-412720-43161832
2.4,0,2.7,111,0.0,85,412729-412720-43161832
2.4,0,3.6,30,0.0,85,412729-412720-43161832
1.0,0,1.1,136,0.0,85,412729-412720-43161832
0.9,0,2.5,7,1.0,85,412729-412720-43161832
2.4,0,2.5,117,0.0,86,412729-412720-42305849
2.5,0,3.4,61,1.0,86,412729-412720-42305849
0.8,0,1.1,53,0.0,86,412729-412720-42305849
1.4,0,3.9,7,1.0,86,412729-412720-42305849
0.6,0,1.1,19,1.0,86,412729-412720-42305849
2.1,0,2.3,160,0.0,86,412729-412720-42305849
0.7,0,1.6,13,1.0,86,412729-412720-42305849
2.5,0,2.7,14,0.0,86,412729-412720-42305849
1.1,0,3.6,162,1.0,86,412729-412720-42305849
1.8,0,2.5,62,1.0,86,412729-412720-42305849
0.5,0,1.4,7,1.0,86,412729-412720-42305849
3.0,0,3.4,119,0.0,86,412729-412720-42305849
1.5,0,1.6,186,0.0,86,412729-412720-42305849
1.2,0,2.2,21,1.0,86,412729-412720-42305849
3.1,0,3.9,91,1.0,86,412729-412720-42305849
2.2,0,2.7,89,0.0,86,412729-412720-42305849
3.6,0,3.9,157,0.0,86,412729-412720-42305849
1.0,0,1.6,29,1.0,86,412729-412720-42305849
1.5,0,3.6,14,1.0,86,412729-412720-42305849
1.3,0,1.4,179,0.0,86,412729-412720-42305849
1.5,0,2.3,30,1.0,86,412729-412720-42305849
1.1,0,1.4,80,0.0,86,412729-412720-42305849
1.9,0,3.4,20,1.0,86,412729-412720-42305849
2.4,0,2.7,111,0.0,86,412729-412720-42305849
2.4,0,3.6,30,1.0,86,412729-412720-42305849
1.0,0,1.1,136,0.0,86,412729-412720-42305849
0.9,0,2.5,7,1.0,86,412729-412720-42305849
2.4,0,2.5,117,0.0,87,412729-412720-43154796
2.5,0,3.4,61,1.0,87,412729-412720-43154796
0.8,0,1.1,53,0.0,87,412729-412720-43154796
1.4,0,3.9,7,1.0,87,412729-412720-43154796
0.6,0,1.1,19,1.0,87,412729-412720-43154796
2.1,0,2.3,160,0.0,87,412729-412720-43154796
0.7,0,1.6,13,1.0,87,412729-412720-43154796
2.5,0,2.7,14,1.0,87,412729-412720-43154796
1.1,0,3.6,162,0.0,87,412729-412720-43154796
1.8,0,2.5,62,0.0,87,412729-412720-43154796
0.5,0,1.4,7,1.0,87,412729-412720-43154796
3.0,0,3.4,119,0.0,87,412729-412720-43154796
1.5,0,1.6,186,0.0,87,412729-412720-43154796
1.2,0,2.2,21,0.0,87,412729-412720-43154796
3.1,0,3.9,91,0.0,87,412729-412720-43154796
2.2,0,2.7,89,0.0,87,412729-412720-43154796
3.6,0,3.9,157,0.0,87,412729-412720-43154796
1.0,0,1.6,29,0.0,87,412729-412720-43154796
1.5,0,3.6,14,1.0,87,412729-412720-43154796
1.3,0,1.4,179,0.0,87,412729-412720-43154796
1.5,0,2.3,30,1.0,87,412729-412720-43154796
1.1,0,1.4,80,0.0,87,412729-412720-43154796
1.9,0,3.4,20,1.0,87,412729-412720-43154796
2.4,0,2.7,111,0.0,87,412729-412720-43154796
2.4,0,3.6,30,1.0,87,412729-412720-43154796
1.0,0,1.1,136,0.0,87,412729-412720-43154796
0.9,0,2.5,7,1.0,87,412729-412720-43154796
2.4,0,2.5,117,0.0,88,412729-412720-42311343
2.5,0,3.4,61,0.0,88,412729-412720-42311343
0.8,0,1.1,53,0.0,88,412729-412720-42311343
1.4,0,3.9,7,1.0,88,412729-412720-42311343
0.6,0,1.1,19,0.0,88,412729-412720-42311343
2.1,0,2.3,160,0.0,88,412729-412720-42311343
0.7,0,1.6,13,1.0,88,412729-412720-42311343
2.5,0,2.7,14,0.0,88,412729-412720-42311343
1.1,0,3.6,162,0.0,88,412729-412720-42311343
1.8,0,2.5,62,0.0,88,412729-412720-42311343
0.5,0,1.4,7,1.0,88,412729-412720-42311343
3.0,0,3.4,119,0.0,88,412729-412720-42311343
1.5,0,1.6,186,0.0,88,412729-412720-42311343
1.2,0,2.2,21,0.0,88,412729-412720-42311343
3.1,0,3.9,91,0.0,88,412729-412720-42311343
2.2,0,2.7,89,0.0,88,412729-412720-42311343
3.6,0,3.9,157,0.0,88,412729-412720-42311343
1.0,0,1.6,29,0.0,88,412729-412720-42311343
1.5,0,3.6,14,1.0,88,412729-412720-42311343
1.3,0,1.4,179,0.0,88,412729-412720-42311343
1.5,0,2.3,30,1.0,88,412729-412720-42311343
1.1,0,1.4,80,0.0,88,412729-412720-42311343
1.9,0,3.4,20,1.0,88,412729-412720-42311343
2.4,0,2.7,111,0.0,88,412729-412720-42311343
2.4,0,3.6,30,0.0,88,412729-412720-42311343
1.0,0,1.1,136,0.0,88,412729-412720-42311343
0.9,0,2.5,7,1.0,88,412729-412720-42311343
2.4,0,2.5,117,0.0,89,412729-412720-43151590
2.5,0,3.4,61,1.0,89,412729-412720-43151590
0.8,0,1.1,53,0.0,89,412729-412720-43151590
1.4,0,3.9,7,1.0,89,412729-412720-43151590
0.6,0,1.1,19,1.0,89,412729-412720-43151590
2.1,0,2.3,160,0.0,89,412729-412720-43151590
0.7,0,1.6,13,1.0,89,412729-412720-43151590
2.5,0,2.7,14,0.0,89,412729-412720-43151590
1.1,0,3.6,162,1.0,89,412729-412720-43151590
1.8,0,2.5,62,1.0,89,412729-412720-43151590
0.5,0,1.4,7,1.0,89,412729-412720-43151590
3.0,0,3.4,119,0.0,89,412729-412720-43151590
1.5,0,1.6,186,0.0,89,412729-412720-43151590
1.2,0,2.2,21,1.0,89,412729-412720-43151590
3.1,0,3.9,91,0.0,89,412729-412720-43151590
2.2,0,2.7,89,0.0,89,412729-412720-43151590
3.6,0,3.9,157,0.0,89,412729-412720-43151590
1.0,0,1.6,29,0.0,89,412729-412720-43151590
1.5,0,3.6,14,1.0,89,412729-412720-43151590
1.3,0,1.4,179,0.0,89,412729-412720-43151590
1.5,0,2.3,30,1.0,89,412729-412720-43151590
1.1,0,1.4,80,0.0,89,412729-412720-43151590
1.9,0,3.4,20,1.0,89,412729-412720-43151590
2.4,0,2.7,111,0.0,89,412729-412720-43151590
2.4,0,3.6,30,1.0,89,412729-412720-43151590
1.0,0,1.1,136,0.0,89,412729-412720-43151590
0.9,0,2.5,7,1.0,89,412729-412720-43151590
2.4,0,2.5,117,1.0,90,412729-412720-42954814
2.5,0,3.4,61,1.0,90,412729-412720-42954814
0.8,0,1.1,53,1.0,90,412729-412720-42954814
1.4,0,3.9,7,1.0,90,412729-412720-42954814
0.6,0,1.1,19,1.0,90,412729-412720-42954814
2.1,0,2.3,160,1.0,90,412729-412720-42954814
0.7,0,1.6,13,1.0,90,412729-412720-42954814
2.5,0,2.7,14,1.0,90,412729-412720-42954814
1.1,0,3.6,162,1.0,90,412729-412720-42954814
1.8,0,2.5,62,1.0,90,412729-412720-42954814
0.5,0,1.4,7,1.0,90,412729-412720-42954814
3.0,0,3.4,119,1.0,90,412729-412720-42954814
1.5,0,1.6,186,1.0,90,412729-412720-42954814
1.2,0,2.2,21,1.0,90,412729-412720-42954814
3.1,0,3.9,91,1.0,90,412729-412720-42954814
2.2,0,2.7,89,1.0,90,412729-412720-42954814
3.6,0,3.9,157,1.0,90,412729-412720-42954814
1.0,0,1.6,29,1.0,90,412729-412720-42954814
1.5,0,3.6,14,1.0,90,412729-412720-42954814
1.3,0,1.4,179,1.0,90,412729-412720-42954814
1.5,0,2.3,30,1.0,90,412729-412720-42954814
1.1,0,1.4,80,1.0,90,412729-412720-42954814
1.9,0,3.4,20,1.0,90,412729-412720-42954814
2.4,0,2.7,111,1.0,90,412729-412720-42954814
2.4,0,3.6,30,1.0,90,412729-412720-42954814
1.0,0,1.1,136,1.0,90,412729-412720-42954814
0.9,0,2.5,7,1.0,90,412729-412720-42954814
2.4,0,2.5,117,0.0,91,412729-412720-43154559
2.5,0,3.4,61,0.0,91,412729-412720-43154559
0.8,0,1.1,53,0.0,91,412729-412720-43154559
1.4,0,3.9,7,1.0,91,412729-412720-43154559
0.6,0,1.1,19,0.0,91,412729-412720-43154559
2.1,0,2.3,160,0.0,91,412729-412720-43154559
0.7,0,1.6,13,0.0,91,412729-412720-43154559
2.5,0,2.7,14,0.0,91,412729-412720-43154559
1.1,0,3.6,162,0.0,91,412729-412720-43154559
1.8,0,2.5,62,0.0,91,412729-412720-43154559
0.5,0,1.4,7,1.0,91,412729-412720-43154559
3.0,0,3.4,119,0.0,91,412729-412720-43154559
1.5,0,1.6,186,0.0,91,412729-412720-43154559
1.2,0,2.2,21,0.0,91,412729-412720-43154559
3.1,0,3.9,91,0.0,91,412729-412720-43154559
2.2,0,2.7,89,0.0,91,412729-412720-43154559
3.6,0,3.9,157,0.0,91,412729-412720-43154559
1.0,0,1.6,29,0.0,91,412729-412720-43154559
1.5,0,3.6,14,0.0,91,412729-412720-43154559
1.3,0,1.4,179,0.0,91,412729-412720-43154559
1.5,0,2.3,30,0.0,91,412729-412720-43154559
1.1,0,1.4,80,0.0,91,412729-412720-43154559
1.9,0,3.4,20,0.0,91,412729-412720-43154559
2.4,0,2.7,111,0.0,91,412729-412720-43154559
2.4,0,3.6,30,0.0,91,412729-412720-43154559
1.0,0,1.1,136,0.0,91,412729-412720-43154559
0.9,0,2.5,7,1.0,91,412729-412720-43154559
2.4,0,2.5,117,0.0,92,412729-412720-42641322
2.5,0,3.4,61,0.0,92,412729-412720-42641322
0.8,0,1.1,53,0.0,92,412729-412720-42641322
1.4,0,3.9,7,1.0,92,412729-412720-42641322
0.6,0,1.1,19,0.0,92,412729-412720-42641322
2.1,0,2.3,160,0.0,92,412729-412720-42641322
0.7,0,1.6,13,0.0,92,412729-412720-42641322
2.5,0,2.7,14,0.0,92,412729-412720-42641322
1.1,0,3.6,162,0.0,92,412729-412720-42641322
1.8,0,2.5,62,0.0,92,412729-412720-42641322
0.5,0,1.4,7,1.0,92,412729-412720-42641322
3.0,0,3.4,119,0.0,92,412729-412720-42641322
1.5,0,1.6,186,0.0,92,412729-412720-42641322
1.2,0,2.2,21,0.0,92,412729-412720-42641322
3.1,0,3.9,91,0.0,92,412729-412720-42641322
2.2,0,2.7,89,0.0,92,412729-412720-42641322
3.6,0,3.9,157,0.0,92,412729-412720-42641322
1.0,0,1.6,29,0.0,92,412729-412720-42641322
1.5,0,3.6,14,1.0,92,412729-412720-42641322
1.3,0,1.4,179,0.0,92,412729-412720-42641322
1.5,0,2.3,30,0.0,92,412729-412720-42641322
1.1,0,1.4,80,0.0,92,412729-412720-42641322
1.9,0,3.4,20,1.0,92,412729-412720-42641322
2.4,0,2.7,111,0.0,92,412729-412720-42641322
2.4,0,3.6,30,0.0,92,412729-412720-42641322
1.0,0,1.1,136,0.0,92,412729-412720-42641322
0.9,0,2.5,7,1.0,92,412729-412720-42641322
2.4,0,2.5,117,0.0,93,412729-412720-42647991
2.5,0,3.4,61,0.0,93,412729-412720-42647991
0.8,0,1.1,53,0.0,93,412729-412720-42647991
1.4,0,3.9,7,1.0,93,412729-412720-42647991
0.6,0,1.1,19,1.0,93,412729-412720-42647991
2.1,0,2.3,160,0.0,93,412729-412720-42647991
0.7,0,1.6,13,0.0,93,412729-412720-42647991
2.5,0,2.7,14,0.0,93,412729-412720-42647991
1.1,0,3.6,162,1.0,93,412729-412720-42647991
1.8,0,2.5,62,0.0,93,412729-412720-42647991
0.5,0,1.4,7,1.0,93,412729-412720-42647991
3.0,0,3.4,119,0.0,93,412729-412720-42647991
1.5,0,1.6,186,0.0,93,412729-412720-42647991
1.2,0,2.2,21,0.0,93,412729-412720-42647991
3.1,0,3.9,91,0.0,93,412729-412720-42647991
2.2,0,2.7,89,0.0,93,412729-412720-42647991
3.6,0,3.9,157,0.0,93,412729-412720-42647991
1.0,0,1.6,29,0.0,93,412729-412720-42647991
1.5,0,3.6,14,1.0,93,412729-412720-42647991
1.3,0,1.4,179,0.0,93,412729-412720-42647991
1.5,0,2.3,30,1.0,93,412729-412720-42647991
1.1,0,1.4,80,0.0,93,412729-412720-42647991
1.9,0,3.4,20,1.0,93,412729-412720-42647991
2.4,0,2.7,111,0.0,93,412729-412720-42647991
2.4,0,3.6,30,0.0,93,412729-412720-42647991
1.0,0,1.1,136,0.0,93,412729-412720-42647991
